width,height,out_width,out_height,mode,round,frame,input,upload_ms,record_ms,submit_ms,wait_ms,query_ms,retire_ms,read_ms,total_ms,device_ms
3840,2160,1919,1079,resident,1,36,0,4e-05,0.0022,0.088859,3.877218,0.015419,0.00025,3e-05,3.984016,3.79772
3840,2160,1919,1079,resident,1,37,1,3e-05,0.00196,0.08261,3.888077,0.01543,0.00027,3e-05,3.988407,3.79792
3840,2160,1919,1079,resident,1,38,0,3e-05,0.00199,0.083049,3.885278,0.015259,0.00023,3e-05,3.985866,3.79868
3840,2160,1919,1079,resident,1,39,1,3e-05,0.00202,0.0839,3.893517,0.01534,0.00027,3e-05,3.995107,3.80056
1919,1079,2561,1441,end-to-end,1,10,0,0.412656,0.0021,0.085189,4.906806,0.01602,0.00025,0.622483,6.045504,4.66904
1919,1079,2561,1441,end-to-end,1,11,1,0.381586,0.00216,0.087419,4.751988,0.01593,0.00024,0.625713,5.865036,4.66492
1919,1079,2561,1441,end-to-end,1,12,0,0.398406,0.00196,0.085649,4.750618,0.01673,0.0003,0.619123,5.872786,4.66536
1919,1079,2561,1441,end-to-end,1,13,1,0.385086,0.00251,0.092649,4.765498,0.01682,0.00025,0.626293,5.889106,4.68408
1919,1079,2561,1441,end-to-end,1,14,0,0.397276,0.00255,0.102039,4.746668,0.01638,0.00027,0.628173,5.893356,4.6618
1919,1079,2561,1441,end-to-end,1,15,1,0.373826,0.0024,0.101839,4.723398,0.01608,0.00026,0.628413,5.846216,4.64308
1919,1079,2561,1441,end-to-end,1,16,0,0.350756,0.00203,0.086239,4.734729,0.01645,0.00028,0.674942,5.865426,4.6466
1919,1079,2561,1441,end-to-end,1,17,1,0.349507,0.00245,0.090089,4.733658,0.01589,0.00027,0.661583,5.853447,4.65344
1919,1079,2561,1441,end-to-end,1,18,0,0.359036,0.00213,0.085909,4.748208,0.01604,0.00026,0.662313,5.873896,4.66176
1919,1079,2561,1441,end-to-end,1,19,1,0.345716,0.00221,0.085309,4.754878,0.01707,0.00024,0.657883,5.863306,4.66728
1919,1079,2561,1441,end-to-end,1,20,0,0.373266,0.00234,0.092759,4.924706,0.01573,0.00027,0.670433,6.079504,4.68152
1919,1079,2561,1441,end-to-end,1,21,1,0.351746,0.0023,0.086919,4.748328,0.01606,0.00028,0.651463,5.857096,4.66116
1919,1079,2561,1441,end-to-end,1,22,0,0.374976,0.00229,0.086449,4.786667,0.0153,0.00026,0.674783,5.940725,4.6836
1919,1079,2561,1441,end-to-end,1,23,1,0.363576,0.0026,0.101289,4.933296,0.01577,0.00027,0.650153,6.066954,4.71008
1919,1079,2561,1441,end-to-end,1,24,0,0.365356,0.00228,0.086039,4.757768,0.01635,0.00026,0.645873,5.873926,4.67296
1919,1079,2561,1441,end-to-end,1,25,1,0.345566,0.00281,0.100279,4.725999,0.015879,0.00025,0.659223,5.850006,4.6474
1919,1079,2561,1441,end-to-end,1,26,0,0.341236,0.00254,0.112269,4.725159,0.01576,0.00024,0.655572,5.852776,4.6486
1919,1079,2561,1441,end-to-end,1,27,1,0.322917,0.00214,0.086769,4.732668,0.01604,0.00033,0.675693,5.836557,4.64872
1919,1079,2561,1441,end-to-end,1,28,0,0.327136,0.0022,0.610873,4.865887,0.02234,0.00027,0.680803,6.509509,4.68228
1919,1079,2561,1441,end-to-end,1,29,1,0.358656,0.00283,0.109299,4.907776,0.01666,0.00026,0.668123,6.063604,4.70172
1919,1079,2561,1441,end-to-end,1,30,0,0.356126,0.00249,0.092469,4.761618,0.01635,0.00026,0.678812,5.908125,4.6714
1919,1079,2561,1441,end-to-end,1,31,1,0.345067,0.00259,0.101418,4.752809,0.017129,0.00027,0.665473,5.884756,4.66016
1919,1079,2561,1441,end-to-end,1,32,0,0.342847,0.00264,0.103818,4.804178,0.01582,0.00025,0.684023,5.953576,4.66424
1919,1079,2561,1441,end-to-end,1,33,1,0.333816,0.0032,0.110939,4.734608,0.01589,0.00028,0.665722,5.864455,4.65556
1919,1079,2561,1441,end-to-end,1,34,0,0.323847,0.00211,0.086439,4.737498,0.01631,0.00027,0.706482,5.872956,4.65192
1919,1079,2561,1441,end-to-end,1,35,1,0.333067,0.00243,0.089919,4.899837,0.017319,0.00023,0.714023,6.056825,4.65392
1919,1079,2561,1441,end-to-end,1,36,0,0.333206,0.00254,0.094949,4.880667,0.01776,0.00032,0.780181,6.109623,4.6514
1919,1079,2561,1441,end-to-end,1,37,1,0.359836,0.00292,0.101599,4.849047,0.01661,0.00028,0.740472,6.070764,4.65888
1919,1079,2561,1441,end-to-end,1,38,0,0.359056,0.00227,0.096039,4.857227,0.01649,0.00032,0.746612,6.078014,4.661
1919,1079,2561,1441,end-to-end,1,39,1,0.375895,0.00264,0.107589,4.850257,0.01664,0.00027,0.731982,6.085273,4.66092
1919,1079,2561,1441,resident,1,10,0,3e-05,0.00185,0.088849,1.300026,0.0134,0.00019,3e-05,1.404375,1.21996
1919,1079,2561,1441,resident,1,11,1,3e-05,0.00154,0.076509,1.326156,0.01818,0.00025,3e-05,1.422695,1.22052
1919,1079,2561,1441,resident,1,12,0,3e-05,0.00185,0.086499,1.305765,0.01318,0.00017,3e-05,1.407524,1.2222
1919,1079,2561,1441,resident,1,13,1,3e-05,0.00158,0.075839,1.334256,0.01699,0.00022,4e-05,1.428955,1.22056
1919,1079,2561,1441,resident,1,14,0,3e-05,0.00188,0.089139,1.301535,0.01793,0.00028,3e-05,1.410824,1.22088
1919,1079,2561,1441,resident,1,15,1,4e-05,0.00223,0.084019,1.295386,0.01504,0.0002,3e-05,1.396945,1.21964
1919,1079,2561,1441,resident,1,16,0,3e-05,0.00146,0.077769,1.313356,0.01782,0.00024,4e-05,1.410715,1.2188
1919,1079,2561,1441,resident,1,17,1,3e-05,0.00193,0.084659,1.290906,0.015419,0.00019,3e-05,1.393164,1.21992
1919,1079,2561,1441,resident,1,18,0,3e-05,0.00155,0.08058,1.308625,0.01386,0.0002,3e-05,1.404875,1.2194
1919,1079,2561,1441,resident,1,19,1,3e-05,0.00206,0.074269,1.315696,0.01762,0.00025,3e-05,1.409955,1.22028
1919,1079,2561,1441,resident,1,20,0,4e-05,0.00179,0.087839,1.295336,0.01396,0.00022,2e-05,1.399205,1.22144
1919,1079,2561,1441,resident,1,21,1,3e-05,0.0021,0.073109,1.317476,0.017569,0.00024,3e-05,1.410554,1.21952
1919,1079,2561,1441,resident,1,22,0,3e-05,0.00182,0.088599,1.287386,0.01324,0.0002,2e-05,1.391295,1.21936
1919,1079,2561,1441,resident,1,23,1,2e-05,0.0021,0.071869,1.330196,0.01781,0.00021,3e-05,1.422235,1.23004
1919,1079,2561,1441,resident,1,24,0,4e-05,0.0018,0.088919,1.288496,0.013379,0.00018,2e-05,1.392834,1.22028
1919,1079,2561,1441,resident,1,25,1,2e-05,0.00216,0.07367,1.319805,0.0173,0.00022,3e-05,1.413205,1.22016
1919,1079,2561,1441,resident,1,26,0,3e-05,0.00188,0.086359,1.299326,0.01282,0.0002,2e-05,1.400635,1.22152
1919,1079,2561,1441,resident,1,27,1,2e-05,0.00162,0.091369,1.310336,0.017959,0.00024,3e-05,1.421574,1.21928
1919,1079,2561,1441,resident,1,28,0,3e-05,0.00179,0.087629,1.299536,0.01788,0.00031,3e-05,1.407205,1.21992
1919,1079,2561,1441,resident,1,29,1,4e-05,0.00241,0.085119,1.292476,0.01567,0.00018,3e-05,1.395925,1.21868
1919,1079,2561,1441,resident,1,30,0,3e-05,0.0016,0.080059,1.315765,0.01908,0.00029,3e-05,1.416854,1.2192
1919,1079,2561,1441,resident,1,31,1,4e-05,0.00207,0.105299,1.288526,0.01797,0.00023,4e-05,1.414175,1.21828
1919,1079,2561,1441,resident,1,32,0,3e-05,0.00177,0.087909,1.309076,0.015059,0.00025,3e-05,1.414124,1.22136
1919,1079,2561,1441,resident,1,33,1,4e-05,0.00218,0.07295,1.308265,0.01583,0.00016,3e-05,1.399455,1.22028
1919,1079,2561,1441,resident,1,34,0,3e-05,0.00155,0.080619,1.311966,0.01708,0.00026,4e-05,1.411545,1.21952
1919,1079,2561,1441,resident,1,35,1,3e-05,0.00252,0.085079,1.294036,0.01561,0.00018,3e-05,1.397485,1.21912
1919,1079,2561,1441,resident,1,36,0,3e-05,0.00159,0.093989,1.300725,0.01823,0.00027,4e-05,1.414874,1.21988
1919,1079,2561,1441,resident,1,37,1,4e-05,0.00225,0.084499,1.287956,0.01525,0.00019,3e-05,1.390215,1.2194
1919,1079,2561,1441,resident,1,38,0,3e-05,0.00145,0.078079,1.318026,0.01807,0.00026,4e-05,1.415955,1.2206
1919,1079,2561,1441,resident,1,39,1,3e-05,0.00251,0.087809,1.288476,0.01567,0.00018,3e-05,1.394705,1.22116
1280,720,2560,1440,resident,2,10,0,3e-05,0.00172,0.07049,0.88694,0.01566,0.00025,3e-05,0.97512,0.7702
1280,720,2560,1440,resident,2,11,1,3e-05,0.00193,0.083219,0.852121,0.01289,0.0002,3e-05,0.95042,0.76036
1280,720,2560,1440,resident,2,12,0,2e-05,0.001699,0.06924,0.86162,0.01514,0.00028,3e-05,0.948029,0.74808
1280,720,2560,1440,resident,2,13,1,4e-05,0.00193,0.086169,0.829631,0.01278,0.00019,2e-05,0.93076,0.74396
1280,720,2560,1440,resident,2,14,0,3e-05,0.0017,0.070489,0.861051,0.01551,0.00024,3e-05,0.94905,0.74596
1280,720,2560,1440,resident,2,15,1,3e-05,0.00193,0.083409,0.83952,0.01604,0.00026,3e-05,0.941219,0.74568
1280,720,2560,1440,resident,2,16,0,4e-05,0.00206,0.076299,0.840771,0.01321,0.00019,3e-05,0.9326,0.74436
1280,720,2560,1440,resident,2,17,1,3e-05,0.00163,0.072239,0.848031,0.01282,0.00021,3e-05,0.93499,0.74404
1280,720,2560,1440,resident,2,18,0,2e-05,0.00172,0.070259,0.856081,0.0151,0.000239,3e-05,0.943449,0.74348
1280,720,2560,1440,resident,2,19,1,3e-05,0.00184,0.08231,0.845481,0.016119,0.00023,3e-05,0.94604,0.74268
1280,720,2560,1440,resident,2,20,0,3e-05,0.00193,0.083779,0.805632,0.013,0.00022,2e-05,0.904611,0.74256
1280,720,2560,1440,resident,2,21,1,3e-05,0.00156,0.076839,0.83656,0.01275,0.0002,2e-05,0.927959,0.74316
1280,720,2560,1440,resident,2,22,0,3e-05,0.00163,0.070059,0.851771,0.01518,0.00025,3e-05,0.93895,0.74292
1280,720,2560,1440,resident,2,23,1,3e-05,0.00192,0.082739,0.833381,0.01243,0.00019,3e-05,0.93072,0.75348
1280,720,2560,1440,resident,2,24,0,2e-05,0.00172,0.069189,0.848401,0.01562,0.00024,4e-05,0.93523,0.74332
1280,720,2560,1440,resident,2,25,1,3e-05,0.00191,0.082999,0.822361,0.01342,0.0002,2e-05,0.92094,0.74484
1280,720,2560,1440,resident,2,26,0,2e-05,0.00168,0.069849,0.846581,0.01514,0.00026,3e-05,0.93356,0.74316
1280,720,2560,1440,resident,2,27,1,3e-05,0.00193,0.082199,0.828581,0.01376,0.00017,3e-05,0.9267,0.74556
1280,720,2560,1440,resident,2,28,0,2e-05,0.00172,0.069569,0.84985,0.01502,0.00025,3e-05,0.936459,0.74564
1280,720,2560,1440,resident,2,29,1,4e-05,0.00199,0.083719,0.828951,0.01519,0.00025,3e-05,0.93017,0.74364
1280,720,2560,1440,resident,2,30,0,3e-05,0.00192,0.07014,0.83352,0.01365,0.00021,3e-05,0.9195,0.74148
1280,720,2560,1440,resident,2,31,1,3e-05,0.00164,0.077649,0.841631,0.01539,0.00024,3e-05,0.93661,0.74356
1280,720,2560,1440,resident,2,32,0,3e-05,0.00197,0.082139,0.830451,0.0152,0.00024,3e-05,0.93006,0.74452
1280,720,2560,1440,resident,2,33,1,3e-05,0.00188,0.082379,0.825871,0.01335,0.00018,3e-05,0.92372,0.74372
1280,720,2560,1440,resident,2,34,0,3e-05,0.00167,0.072409,0.831851,0.0131,0.00018,2e-05,0.91926,0.74156
1280,720,2560,1440,resident,2,35,1,3e-05,0.0017,0.080809,0.828391,0.01285,0.00018,3e-05,0.92399,0.74296
1280,720,2560,1440,resident,2,36,0,3e-05,0.0017,0.069559,0.847941,0.015429,0.00021,3e-05,0.934899,0.74332
1280,720,2560,1440,resident,2,37,1,4e-05,0.00193,0.082689,0.819412,0.012819,0.00019,3e-05,0.91711,0.743
1280,720,2560,1440,resident,2,38,0,3e-05,0.00165,0.06942,0.848911,0.015379,0.00024,3e-05,0.93566,0.7424
1280,720,2560,1440,resident,2,39,1,3e-05,0.00193,0.082339,0.825381,0.01297,0.0002,3e-05,0.92288,0.74596
1280,720,2560,1440,end-to-end,2,10,0,0.161818,0.00233,0.091829,3.592491,0.02111,0.00036,0.774761,4.644699,3.49964
1280,720,2560,1440,end-to-end,2,11,1,0.167338,0.00294,0.106629,3.575541,0.01998,0.00027,0.722622,4.59532,3.49764
1280,720,2560,1440,end-to-end,2,12,0,0.148929,0.00232,0.089359,3.59049,0.01902,0.00031,0.656413,4.506841,3.5
1280,720,2560,1440,end-to-end,2,13,1,0.128019,0.00264,0.088749,3.572491,0.01908,0.00027,0.620713,4.431962,3.49676
1280,720,2560,1440,end-to-end,2,14,0,0.124568,0.00295,0.107219,3.581751,0.01864,0.0003,0.607893,4.443321,3.49916
1280,720,2560,1440,end-to-end,2,15,1,0.122439,0.00257,0.101879,3.572501,0.01934,0.00028,0.596883,4.415892,3.499
1280,720,2560,1440,end-to-end,2,16,0,0.114899,0.00216,0.086579,3.574381,0.01873,0.00032,0.594633,4.391702,3.50036
1280,720,2560,1440,end-to-end,2,17,1,0.120189,0.00253,0.113339,4.136835,0.0178,0.00025,0.575133,4.966076,3.49976
1280,720,2560,1440,end-to-end,2,18,0,0.122569,0.00218,0.090319,3.579571,0.01888,0.00028,0.599163,4.412962,3.50448
1280,720,2560,1440,end-to-end,2,19,1,0.115069,0.00228,0.085979,3.571031,0.02501,0.00029,0.587963,4.387622,3.49632
1280,720,2560,1440,end-to-end,2,20,0,0.122249,0.00253,0.103499,3.568871,0.01963,0.00025,0.606933,4.423962,3.49912
1280,720,2560,1440,end-to-end,2,21,1,0.123259,0.00248,0.101689,3.574961,0.018169,0.00026,0.604674,4.425492,3.4984
1280,720,2560,1440,end-to-end,2,22,0,0.113879,0.00213,0.085049,3.577451,0.01875,0.00027,0.592893,4.390422,3.4988
1280,720,2560,1440,end-to-end,2,23,1,0.116159,0.00256,0.133769,3.57503,0.01882,0.00027,0.602054,4.448662,3.4968
1280,720,2560,1440,end-to-end,2,24,0,0.115538,0.00217,0.085719,3.573192,0.019169,0.00025,0.590764,4.386802,3.499
1280,720,2560,1440,end-to-end,2,25,1,0.115869,0.00258,0.101269,3.570511,0.018079,0.00029,0.600884,4.409482,3.49616
1280,720,2560,1440,end-to-end,2,26,0,0.123939,0.00256,0.097878,3.569312,0.019469,0.00023,0.592754,4.406142,3.49784
1280,720,2560,1440,end-to-end,2,27,1,0.109299,0.00218,0.086059,3.574221,0.018449,0.00033,0.592394,4.382932,3.50016
1280,720,2560,1440,end-to-end,2,28,0,0.131849,0.00257,0.098989,3.565881,0.01962,0.00025,0.604683,4.423842,3.49548
1280,720,2560,1440,end-to-end,2,29,1,0.110599,0.00222,0.084029,3.578091,0.01911,0.00041,0.591663,4.386122,3.5014
1280,720,2560,1440,end-to-end,2,30,0,0.123269,0.00254,0.099639,3.568621,0.01925,0.00026,0.602613,4.416192,3.49564
1280,720,2560,1440,end-to-end,2,31,1,0.114539,0.00257,0.096229,3.574411,0.01804,0.0003,0.593043,4.399132,3.4986
1280,720,2560,1440,end-to-end,2,32,0,0.108829,0.00216,0.086239,3.566081,0.01961,0.00026,0.591713,4.374892,3.49512
1280,720,2560,1440,end-to-end,2,33,1,0.114299,0.00255,0.107329,3.569061,0.01794,0.00029,0.596494,4.407963,3.4954
1280,720,2560,1440,end-to-end,2,34,0,0.116628,0.00214,0.084889,3.580191,0.01935,0.00024,0.595324,4.398762,3.5008
1280,720,2560,1440,end-to-end,2,35,1,0.112738,0.0027,0.100359,3.572231,0.01778,0.00026,0.597194,4.403262,3.49684
1280,720,2560,1440,end-to-end,2,36,0,0.118298,0.00267,0.102489,3.568621,0.0194,0.00023,0.597263,4.408971,3.49784
1280,720,2560,1440,end-to-end,2,37,1,0.105859,0.00234,0.085729,3.572812,0.019449,0.00025,0.590444,4.376883,3.49592
1280,720,2560,1440,end-to-end,2,38,0,0.120459,0.01018,0.099628,3.571901,0.01923,0.00024,0.595274,4.416912,3.5016
1280,720,2560,1440,end-to-end,2,39,1,0.107688,0.00238,0.08649,3.575971,0.017839,0.00031,0.592984,4.383662,3.50056
1920,1080,960,540,resident,2,10,0,3e-05,0.00155,0.091039,1.005659,0.01797,0.00022,3e-05,1.116498,0.93332
1920,1080,960,540,resident,2,11,1,3e-05,0.0017,0.099388,1.004199,0.02051,0.00027,4e-05,1.126137,0.93344
1920,1080,960,540,resident,2,12,0,3e-05,0.00193,0.108559,1.005729,0.02092,0.00026,4e-05,1.137468,0.93492
1920,1080,960,540,resident,2,13,1,4e-05,0.00184,0.107209,0.998919,0.01866,0.00023,3e-05,1.126928,0.93272
1920,1080,960,540,resident,2,14,0,3e-05,0.0016,0.091509,1.012428,0.02121,0.00023,3e-05,1.127037,0.93412
1920,1080,960,540,resident,2,15,1,3e-05,0.00166,0.092809,1.013839,0.01778,0.00021,3e-05,1.126358,0.93316
1920,1080,960,540,resident,2,16,0,3e-05,0.00157,0.091509,1.013419,0.01782,0.00022,3e-05,1.124598,0.93484
1920,1080,960,540,resident,2,17,1,3e-05,0.00166,0.091319,1.015039,0.018279,0.00021,2e-05,1.126557,0.93464
1920,1080,960,540,resident,2,18,0,3e-05,0.00162,0.090419,1.01164,0.020829,0.00021,3e-05,1.124778,0.93564
1920,1080,960,540,resident,2,19,1,3e-05,0.00165,0.098269,1.015109,0.02122,0.00028,3e-05,1.136588,0.9334
1920,1080,960,540,resident,2,20,0,4e-05,0.002,0.108209,1.005079,0.0205,0.00029,3e-05,1.136148,0.93368
1920,1080,960,540,resident,2,21,1,4e-05,0.001839,0.103529,1.000789,0.01817,0.00023,2e-05,1.124617,0.93416
1920,1080,960,540,resident,2,22,0,3e-05,0.00158,0.090829,1.012269,0.01771,0.00021,3e-05,1.122658,0.93344
1920,1080,960,540,resident,2,23,1,3e-05,0.0016,0.091809,1.005429,0.01832,0.00025,3e-05,1.117468,0.93244
1920,1080,960,540,resident,2,24,0,3e-05,0.00162,0.090589,1.009399,0.01762,0.00022,3e-05,1.119508,0.9336
1920,1080,960,540,resident,2,25,1,3e-05,0.00157,0.091929,1.006459,0.017819,0.00022,3e-05,1.118057,0.93316
1920,1080,960,540,resident,2,26,0,3e-05,0.00161,0.090439,1.0055,0.018259,0.00023,2e-05,1.116088,0.933
1920,1080,960,540,resident,2,27,1,3e-05,0.00159,0.101789,1.019919,0.01874,0.00027,3e-05,1.142368,0.9322
1920,1080,960,540,resident,2,28,0,3e-05,0.0019,0.108879,1.006659,0.01908,0.00028,4e-05,1.136868,0.932
1920,1080,960,540,resident,2,29,1,4e-05,0.00187,0.096438,0.99647,0.017799,0.00023,3e-05,1.112877,0.93288
1920,1080,960,540,resident,2,30,0,3e-05,0.00152,0.092359,1.004549,0.01778,0.00022,2e-05,1.116478,0.93308
1920,1080,960,540,resident,2,31,1,3e-05,0.00157,0.094439,0.992209,0.0216,0.00022,3e-05,1.110098,0.93304
1920,1080,960,540,resident,2,32,0,5e-05,0.00162,0.092509,1.001139,0.01832,0.00022,3e-05,1.113888,0.93284
1920,1080,960,540,resident,2,33,1,3e-05,0.00159,0.091869,1.002239,0.01861,0.00022,2e-05,1.114578,0.93492
1920,1080,960,540,resident,2,34,0,3e-05,0.00165,0.091509,1.004429,0.017989,0.00022,2e-05,1.115847,0.93444
1920,1080,960,540,resident,2,35,1,3e-05,0.00155,0.101489,1.022139,0.01773,0.00021,2e-05,1.143168,0.93256
1920,1080,960,540,resident,2,36,0,3e-05,0.0017,0.091669,1.015029,0.01859,0.00026,3e-05,1.127308,0.93248
1920,1080,960,540,resident,2,37,1,4e-05,0.00186,0.108719,1.008669,0.016859,0.00025,6e-05,1.136457,0.9336
1920,1080,960,540,resident,2,38,0,3e-05,0.00175,0.095399,0.99843,0.017739,0.00024,3e-05,1.113618,0.9342
1920,1080,960,540,resident,2,39,1,3e-05,0.0016,0.091559,1.003269,0.01796,0.00023,3e-05,1.114678,0.9344
1920,1080,960,540,end-to-end,2,10,0,0.275247,0.00264,0.097939,2.489342,0.0159,0.00027,0.073109,2.954447,2.41428
1920,1080,960,540,end-to-end,2,11,1,0.236468,0.00257,0.098399,2.486293,0.015839,0.00028,0.07304,2.912889,2.4138
1920,1080,960,540,end-to-end,2,12,0,0.274147,0.00242,0.096249,2.489292,0.01563,0.00028,0.07375,2.951768,2.41412
1920,1080,960,540,end-to-end,2,13,1,0.273617,0.00272,0.099398,2.498633,0.02127,0.00029,0.078499,2.974427,2.413
1920,1080,960,540,end-to-end,2,14,0,0.281257,0.00298,0.116179,2.498963,0.022369,0.00028,0.084649,3.006677,2.4136
1920,1080,960,540,end-to-end,2,15,1,0.279287,0.0029,0.106759,2.495253,0.02061,0.00026,0.075549,2.980618,2.41384
1920,1080,960,540,end-to-end,2,16,0,0.276817,0.0027,0.102119,2.503422,0.02149,0.00033,0.086919,2.993797,2.41428
1920,1080,960,540,end-to-end,2,17,1,0.289987,0.00326,0.131879,2.488513,0.018709,0.00028,0.084219,3.016847,2.4122
1920,1080,960,540,end-to-end,2,18,0,0.267258,0.00285,0.112218,2.484943,0.01614,0.00024,0.082939,2.966588,2.41328
1920,1080,960,540,end-to-end,2,19,1,0.250207,0.00308,0.101329,2.485513,0.01513,0.00023,0.082629,2.938118,2.41396
1920,1080,960,540,end-to-end,2,20,0,0.270297,0.00259,0.100409,2.484873,0.01578,0.00026,0.084749,2.958958,2.41372
1920,1080,960,540,end-to-end,2,21,1,0.249317,0.00242,0.098989,2.486283,0.01572,0.00026,0.083069,2.936058,2.415
1920,1080,960,540,end-to-end,2,22,0,0.246767,0.00254,0.101169,2.497653,0.01612,0.00024,0.081439,2.945928,2.41308
1920,1080,960,540,end-to-end,2,23,1,0.226027,0.00204,0.08121,2.502472,0.02209,0.00031,0.104099,2.938248,2.41264
1920,1080,960,540,end-to-end,2,24,0,0.294667,0.00335,0.103699,2.486992,0.01615,0.00025,0.097239,3.002347,2.41488
1920,1080,960,540,end-to-end,2,25,1,0.257197,0.00265,0.101909,2.478973,0.01294,0.00022,0.078679,2.932568,2.4144
1920,1080,960,540,end-to-end,2,26,0,0.229318,0.00224,0.082889,2.487943,0.01618,0.00027,0.080979,2.899819,2.41288
1920,1080,960,540,end-to-end,2,27,1,0.256057,0.0025,0.099059,2.484573,0.01567,0.00025,0.080849,2.938958,2.41344
1920,1080,960,540,end-to-end,2,28,0,0.287077,0.002499,0.097249,2.486253,0.01581,0.00024,0.079979,2.969107,2.41348
1920,1080,960,540,end-to-end,2,29,1,0.250148,0.00244,0.097259,2.482832,0.0155,0.00026,0.078729,2.927168,2.41328
1920,1080,960,540,end-to-end,2,30,0,0.241618,0.00241,0.104699,2.486003,0.015459,0.00024,0.08139,2.931819,2.4142
1920,1080,960,540,end-to-end,2,31,1,0.277777,0.00238,0.105648,2.483843,0.01547,0.00026,0.080479,2.965857,2.41364
1920,1080,960,540,end-to-end,2,32,0,0.243928,0.00249,0.098349,2.484232,0.01552,0.00025,0.083729,2.928498,2.41344
1920,1080,960,540,end-to-end,2,33,1,0.280137,0.00248,0.097829,2.486993,0.01543,0.00021,0.079459,2.962538,2.41436
1920,1080,960,540,end-to-end,2,34,0,0.251767,0.00243,0.095409,2.487643,0.01611,0.0003,0.081229,2.934888,2.41488
1920,1080,960,540,end-to-end,2,35,1,0.278527,0.0026,0.099659,2.484963,0.01633,0.00026,0.079489,2.961828,2.4146
1920,1080,960,540,end-to-end,2,36,0,0.277207,0.00249,0.096418,2.486284,0.015909,0.00029,0.082649,2.961247,2.41396
1920,1080,960,540,end-to-end,2,37,1,0.281307,0.00268,0.098529,2.483453,0.0157,0.00027,0.082139,2.964078,2.41344
1920,1080,960,540,end-to-end,2,38,0,0.291147,0.00253,0.098149,2.484973,0.01583,0.00025,0.081429,2.974308,2.41444
1920,1080,960,540,end-to-end,2,39,1,0.278797,0.00239,0.095979,2.485993,0.016149,0.00027,0.08049,2.960068,2.41296
3840,2160,1919,1079,resident,2,10,0,3e-05,0.00447,0.104499,3.769668,0.02156,0.00032,3e-05,3.900577,3.69268
3840,2160,1919,1079,resident,2,11,1,3e-05,0.00544,0.114799,3.787689,0.0263,0.0003,3e-05,3.934588,3.70936
3840,2160,1919,1079,resident,2,12,0,4e-05,0.0046,0.106148,3.807049,0.021969,0.00027,3e-05,3.940106,3.72284
3840,2160,1919,1079,resident,2,13,1,3e-05,0.00233,0.115119,3.818079,0.025909,0.00037,4e-05,3.961877,3.7402
3840,2160,1919,1079,resident,2,14,0,4e-05,0.00563,0.109969,3.830068,0.02402,0.00034,4e-05,3.970107,3.757
3840,2160,1919,1079,resident,2,15,1,3e-05,0.00535,0.114419,3.849758,0.025999,0.00029,3e-05,3.995876,3.7724
3840,2160,1919,1079,resident,2,16,0,3e-05,0.00468,0.106259,3.845179,0.024199,0.00038,3e-05,3.980757,3.76908
3840,2160,1919,1079,resident,2,17,1,3e-05,0.00231,0.113449,3.863328,0.02663,0.00034,4e-05,4.006127,3.78532
3840,2160,1919,1079,resident,2,18,0,3e-05,0.00475,0.106158,3.857898,0.02437,0.00033,3e-05,3.993566,3.78132
3840,2160,1919,1079,resident,2,19,1,3e-05,0.00232,0.114849,3.861558,0.026239,0.00031,3e-05,4.005336,3.7814
3840,2160,1919,1079,resident,2,20,0,3e-05,0.00461,0.106349,3.859258,0.02098,0.00031,3e-05,3.991567,3.78188
3840,2160,1919,1079,resident,2,21,1,3e-05,0.00561,0.114138,3.864269,0.025249,0.00029,4e-05,4.009626,3.78528
3840,2160,1919,1079,resident,2,22,0,4e-05,0.0022,0.110159,3.854008,0.02353,0.00032,3e-05,3.990287,3.78128
3840,2160,1919,1079,resident,2,23,1,3e-05,0.00222,0.119598,3.857608,0.02588,0.0003,3e-05,4.005666,3.77996
3840,2160,1919,1079,resident,2,24,0,3e-05,0.00483,0.106189,3.857828,0.02439,0.00031,4e-05,3.993617,3.78368
3840,2160,1919,1079,resident,2,25,1,3e-05,0.00577,0.115558,3.867728,0.02644,0.00263,3e-05,4.018186,3.78344
3840,2160,1919,1079,resident,2,26,0,3e-05,0.00239,0.110028,3.862929,0.024649,0.00032,3e-05,4.000376,3.7836
3840,2160,1919,1079,resident,2,27,1,3e-05,0.00231,0.116379,3.865478,0.02577,0.00028,4e-05,4.010287,3.78784
3840,2160,1919,1079,resident,2,28,0,3e-05,0.00215,0.106898,3.860378,0.02163,0.00323,3e-05,3.994346,3.78264
3840,2160,1919,1079,resident,2,29,1,4e-05,0.00234,0.114999,3.862348,0.02595,0.000299,3e-05,4.006006,3.78452
3840,2160,1919,1079,resident,2,30,0,3e-05,0.00452,0.107139,3.855798,0.0245,0.00031,3e-05,3.992327,3.78396
3840,2160,1919,1079,resident,2,31,1,3e-05,0.0054,0.113809,3.867337,0.02579,0.00028,3e-05,4.012676,3.78904
3840,2160,1919,1079,resident,2,32,0,3e-05,0.00459,0.106169,3.865738,0.02556,0.00034,3e-05,4.002457,3.78328
3840,2160,1919,1079,resident,2,33,1,3e-05,0.00238,0.118318,3.860968,0.02599,0.0003,3e-05,4.008016,3.78204
3840,2160,1919,1079,resident,2,34,0,3e-05,0.00472,0.106699,3.860118,0.02111,0.00028,2.9e-05,3.992986,3.78416
