width,height,out_width,out_height,engine,mode,round,frame,input,upload_ms,record_ms,submit_ms,wait_ms,query_ms,retire_ms,read_ms,total_ms,device_ms
1919,1079,2561,1441,native,resident,0,12,0,2e-05,0.067709,0.02151,1.304497,0.01688,6e-05,3e-05,1.410706,1.22028
1919,1079,2561,1441,native,resident,0,13,1,2e-05,0.088019,0.02442,1.296358,0.016019,7e-05,3e-05,1.424936,1.22336
1919,1079,2561,1441,native,resident,0,14,0,2e-05,0.07637,0.024819,1.293068,0.01662,5e-05,3e-05,1.410977,1.22124
1919,1079,2561,1441,native,resident,0,15,1,3e-05,0.077699,0.01959,1.304587,0.01495,3e-05,3e-05,1.416916,1.2222
1919,1079,2561,1441,native,resident,0,16,0,3e-05,0.060109,0.01776,1.306748,0.01316,3e-05,2e-05,1.397857,1.22668
1919,1079,2561,1441,native,resident,0,17,1,2e-05,0.056919,0.01631,1.333557,0.01928,7e-05,3e-05,1.426186,1.22092
1919,1079,2561,1441,native,resident,0,18,0,3e-05,0.086369,0.0218,1.295227,0.01623,9e-05,3e-05,1.419776,1.22124
1919,1079,2561,1441,native,resident,0,19,1,3e-05,0.078759,0.01934,1.292198,0.015619,6e-05,3e-05,1.406036,1.22096
1919,1079,2561,1441,native,resident,0,20,0,2e-05,0.07422,0.019089,1.294678,0.01578,4e-05,3e-05,1.403857,1.21984
1919,1079,2561,1441,native,resident,0,21,1,3e-05,0.074879,0.0186,1.294068,0.016069,6e-05,3e-05,1.403736,1.22144
1919,1079,2561,1441,native,resident,0,22,0,2e-05,0.07499,0.018819,1.299538,0.0208,4e-05,4e-05,1.414247,1.21904
1919,1079,2561,1441,native,resident,0,23,1,3e-05,0.094489,0.02088,1.294107,0.0166,4e-05,3e-05,1.426176,1.2188
1919,1079,2561,1441,native,resident,0,24,0,2e-05,0.072889,0.01874,1.291217,0.01585,6e-05,3e-05,1.398806,1.22008
1919,1079,2561,1441,native,resident,0,25,1,4e-05,0.07747,0.021339,1.786983,0.01564,6e-05,3e-05,1.901562,1.21952
1919,1079,2561,1441,native,resident,0,26,0,3e-05,0.076879,0.01794,1.302167,0.01771,7e-05,3e-05,1.414826,1.21936
1919,1079,2561,1441,native,resident,0,27,1,3e-05,0.077649,0.01988,1.292618,0.01596,7e-05,2e-05,1.406227,1.22068
1919,1079,2561,1441,native,resident,0,28,0,3e-05,0.076699,0.01887,1.298037,0.01999,5e-05,3e-05,1.413706,1.21932
1919,1079,2561,1441,native,resident,0,29,1,3e-05,0.090249,0.02198,1.291607,0.01566,5e-05,3e-05,1.419606,1.22012
1919,1079,2561,1441,native,resident,0,30,0,3e-05,0.084909,0.01978,1.293298,0.01616,5e-05,3e-05,1.414257,1.22144
1919,1079,2561,1441,native,resident,0,31,1,3e-05,0.075049,0.01917,1.292177,0.01552,6e-05,3e-05,1.402036,1.22092
1919,1079,2561,1441,native,resident,0,32,0,3e-05,0.074539,0.01879,1.291558,0.01587,4e-05,3e-05,1.400857,1.22016
1919,1079,2561,1441,native,resident,0,33,1,6e-05,0.075149,0.01893,1.306757,0.02055,5e-05,4e-05,1.421536,1.21932
1919,1079,2561,1441,native,resident,0,34,0,3e-05,0.095149,0.02217,1.314237,0.0171,5e-05,3e-05,1.448766,1.21972
1919,1079,2561,1441,native,resident,0,35,1,3e-05,0.075549,0.0221,1.281357,0.01297,4e-05,2e-05,1.392066,1.21936
1919,1079,2561,1441,native,resident,0,36,0,2e-05,0.06502,0.019389,1.314328,0.01557,4e-05,3e-05,1.414397,1.21996
1919,1079,2561,1441,native,resident,0,37,1,3e-05,0.066189,0.02475,1.293267,0.01371,4e-05,3e-05,1.398016,1.22016
1919,1079,2561,1441,native,resident,0,38,0,2e-05,0.05738,0.016949,1.320568,0.01494,5e-05,3e-05,1.409937,1.22132
1919,1079,2561,1441,native,resident,0,39,1,3e-05,0.064349,0.01886,1.318307,0.01306,5e-05,2e-05,1.414676,1.22236
1919,1079,2561,1441,native,end-to-end,0,10,0,0.427436,0.078379,0.01945,4.871183,0.02784,5e-05,0.814262,6.2386,4.64532
1919,1079,2561,1441,native,end-to-end,0,11,1,0.415496,0.079249,0.01937,4.870643,0.02373,5e-05,0.819222,6.22776,4.6756
1919,1079,2561,1441,native,end-to-end,0,12,0,0.419956,0.074779,0.0182,4.895402,0.01931,5e-05,0.808102,6.235799,4.69376
1919,1079,2561,1441,native,end-to-end,0,13,1,0.405426,0.07161,0.017409,4.849494,0.02008,4e-05,0.789662,6.153721,4.64608
1919,1079,2561,1441,native,end-to-end,0,14,0,0.425086,0.073249,0.018,4.856563,0.02581,4e-05,0.789922,6.18867,4.6402
1919,1079,2561,1441,native,end-to-end,0,15,1,0.418506,0.096079,0.0249,4.803133,0.0279,5e-05,0.793972,6.16454,4.65132
1919,1079,2561,1441,native,end-to-end,0,16,0,0.403627,0.077889,0.01845,4.871693,0.023699,5e-05,0.770693,6.166101,4.66272
1919,1079,2561,1441,native,end-to-end,0,17,1,0.390366,0.075289,0.01872,4.900163,0.02403,5e-05,0.817082,6.2257,4.69692
1919,1079,2561,1441,native,end-to-end,0,18,0,0.402476,0.081729,0.01887,4.852533,0.01872,5e-05,0.780662,6.15504,4.6602
1919,1079,2561,1441,native,end-to-end,0,19,1,0.397797,0.078649,0.01973,4.903332,0.04511,8e-05,0.847711,6.292409,4.6426
1919,1079,2561,1441,native,end-to-end,0,20,0,0.411086,0.09228,0.018819,4.725125,0.019689,4e-05,0.773883,6.040922,4.64812
1919,1079,2561,1441,native,end-to-end,0,21,1,0.395876,0.088059,0.02159,4.840573,0.01726,4e-05,0.787632,6.15103,4.64492
1919,1079,2561,1441,native,end-to-end,0,22,0,0.410987,0.078879,0.01936,4.872333,0.021229,4e-05,0.772533,6.175361,4.68464
1919,1079,2561,1441,native,end-to-end,0,23,1,0.375716,0.07115,0.01773,4.890812,0.01977,4e-05,0.755203,6.130421,4.685
1919,1079,2561,1441,native,end-to-end,0,24,0,0.363316,0.073369,0.01752,4.807994,0.020449,5e-05,0.749123,6.031821,4.66076
1919,1079,2561,1441,native,end-to-end,0,25,1,0.358807,0.071229,0.01712,4.868653,0.02332,6e-05,0.787452,6.126641,4.65748
1919,1079,2561,1441,native,end-to-end,0,26,0,0.381986,0.078289,0.01946,4.854004,0.02064,5e-05,0.761512,6.115941,4.65364
1919,1079,2561,1441,native,end-to-end,0,27,1,0.378886,0.07645,0.018529,4.850893,0.02404,6e-05,0.751323,6.100181,4.64488
1919,1079,2561,1441,native,end-to-end,0,28,0,0.374067,0.075689,0.0181,4.833893,0.01886,5e-05,0.763632,6.084291,4.63456
1919,1079,2561,1441,native,end-to-end,0,29,1,0.372757,0.075359,0.01772,4.841883,0.01885,4e-05,0.755992,6.082601,4.64236
1919,1079,2561,1441,native,end-to-end,0,30,0,0.367737,0.085869,0.021,4.828673,0.01819,4e-05,0.770553,6.092062,4.64064
1919,1079,2561,1441,native,end-to-end,0,31,1,0.373306,0.080379,0.01993,4.843683,0.02595,4e-05,0.764842,6.10813,4.64948
1919,1079,2561,1441,native,end-to-end,0,32,0,0.380777,0.076949,0.0192,4.901393,0.025159,6e-05,0.771553,6.175091,4.69204
1919,1079,2561,1441,native,end-to-end,0,33,1,0.373006,0.077329,0.0194,4.890043,0.01964,4e-05,0.764992,6.14445,4.69672
1919,1079,2561,1441,native,end-to-end,0,34,0,0.364847,0.072809,0.01814,4.855283,0.01943,4e-05,0.760433,6.090982,4.65344
1919,1079,2561,1441,native,end-to-end,0,35,1,0.358606,0.07929,0.018649,4.837514,0.020719,5e-05,0.780883,6.095711,4.64756
1919,1079,2561,1441,native,end-to-end,0,36,0,0.380806,0.100219,0.02509,4.825433,0.024,5e-05,0.765603,6.121201,4.64528
1919,1079,2561,1441,native,end-to-end,0,37,1,0.368816,0.077779,0.02033,4.840243,0.02355,5e-05,0.742613,6.073381,4.63916
1919,1079,2561,1441,native,end-to-end,0,38,0,0.366456,0.075849,0.01872,4.862113,0.03126,4e-05,0.823602,6.17804,4.6364
1919,1079,2561,1441,native,end-to-end,0,39,1,0.403846,0.087149,0.01984,4.857213,0.02,5e-05,0.804062,6.19216,4.66456
1919,1079,2561,1441,ogpu,end-to-end,0,10,0,0.356537,0.00288,0.093949,4.842403,0.02581,0.00029,0.777312,6.099181,4.64444
1919,1079,2561,1441,ogpu,end-to-end,0,11,1,0.367347,0.00274,0.091459,4.846583,0.02051,0.00035,0.754653,6.083642,4.64512
1919,1079,2561,1441,ogpu,end-to-end,0,12,0,0.356176,0.00365,0.133219,4.814363,0.01839,0.00027,0.785452,6.11152,4.6392
1919,1079,2561,1441,ogpu,end-to-end,0,13,1,0.436296,0.00467,0.138549,4.840533,0.02463,0.00044,0.887401,6.332519,4.65136
1919,1079,2561,1441,ogpu,end-to-end,0,14,0,0.444966,0.00385,0.152358,4.852544,0.02547,0.00045,0.899531,6.379169,4.69692
1919,1079,2561,1441,ogpu,end-to-end,0,15,1,0.409676,0.00281,0.106959,4.835713,0.01903,0.00046,0.815222,6.18987,4.6418
1919,1079,2561,1441,ogpu,end-to-end,0,16,0,0.408616,0.0034,0.121369,4.798693,0.01573,0.00061,0.805212,6.15363,4.6434
1919,1079,2561,1441,ogpu,end-to-end,0,17,1,0.393137,0.00324,0.109948,4.837444,0.017639,0.00036,0.823213,6.184981,4.65248
1919,1079,2561,1441,ogpu,end-to-end,0,18,0,0.383916,0.00291,0.098539,4.737924,0.01748,0.00033,0.800612,6.041711,4.65692
1919,1079,2561,1441,ogpu,end-to-end,0,19,1,0.391806,0.00249,0.093609,4.891603,0.01789,0.00034,0.787532,6.18527,4.689
1919,1079,2561,1441,ogpu,end-to-end,0,20,0,0.416657,0.00339,0.139008,4.804254,0.016939,0.00034,0.855482,6.23607,4.6632
1919,1079,2561,1441,ogpu,end-to-end,0,21,1,0.384946,0.00357,0.131129,4.856023,0.02318,0.00034,0.758343,6.157531,4.65012
1919,1079,2561,1441,ogpu,end-to-end,0,22,0,0.382506,0.00355,0.138009,4.752024,0.024389,0.00038,0.753683,6.054541,4.65376
1919,1079,2561,1441,ogpu,end-to-end,0,23,1,0.363146,0.00241,0.09259,4.849483,0.03063,0.00033,0.798022,6.136611,4.63524
1919,1079,2561,1441,ogpu,end-to-end,0,24,0,0.380636,0.00332,0.116419,4.842543,0.02344,0.00031,0.779972,6.14664,4.65036
1919,1079,2561,1441,ogpu,end-to-end,0,25,1,0.380927,0.00307,0.095869,4.865753,0.024099,0.00032,0.782723,6.152761,4.67096
1919,1079,2561,1441,ogpu,end-to-end,0,26,0,0.371576,0.00292,0.095589,4.897763,0.02395,0.0003,0.796882,6.18898,4.69168
1919,1079,2561,1441,ogpu,end-to-end,0,27,1,0.366946,0.00257,0.104639,4.845474,0.01944,0.00029,0.766292,6.105651,4.659
1919,1079,2561,1441,ogpu,end-to-end,0,28,0,0.362387,0.00252,0.090079,4.858013,0.017319,0.0003,0.769883,6.100501,4.64972
1919,1079,2561,1441,ogpu,end-to-end,0,29,1,0.378837,0.00296,0.098369,4.857563,0.028439,0.00032,0.751733,6.118221,4.63572
1919,1079,2561,1441,ogpu,end-to-end,0,30,0,0.373836,0.00257,0.097089,4.846223,0.02119,0.00027,0.753173,6.094351,4.64244
1919,1079,2561,1441,ogpu,end-to-end,0,31,1,0.378166,0.00278,0.097079,4.826844,0.02001,0.00028,0.773212,6.098371,4.6318
1919,1079,2561,1441,ogpu,end-to-end,0,32,0,0.373647,0.00292,0.108279,4.839503,0.020039,0.00028,0.760123,6.104791,4.64924
1919,1079,2561,1441,ogpu,end-to-end,0,33,1,0.372107,0.00294,0.095389,4.864312,0.02547,0.00036,0.864372,6.22495,4.66028
1919,1079,2561,1441,ogpu,end-to-end,0,34,0,0.466785,0.00361,0.156359,4.811233,0.02354,0.00028,0.803852,6.265659,4.69876
1919,1079,2561,1441,ogpu,end-to-end,0,35,1,0.402457,0.00257,0.096469,4.846463,0.040639,0.00038,0.807552,6.19653,4.64308
1919,1079,2561,1441,ogpu,end-to-end,0,36,0,0.413726,0.00252,0.096469,4.846514,0.02118,0.00026,0.812742,6.193411,4.64424
1919,1079,2561,1441,ogpu,end-to-end,0,37,1,0.413786,0.00289,0.107909,4.838503,0.0204,0.0003,0.793642,6.17743,4.6526
1919,1079,2561,1441,ogpu,end-to-end,0,38,0,0.398126,0.00245,0.091029,4.890923,0.0192,0.00032,0.782452,6.1845,4.69112
1919,1079,2561,1441,ogpu,end-to-end,0,39,1,0.383136,0.00232,0.100749,4.911153,0.04009,0.00503,0.798382,6.24086,4.69484
1280,720,2560,1440,ogpu,end-to-end,1,10,0,0.125169,0.00238,0.099229,3.576276,0.01717,0.0002,0.603194,4.423618,3.497
1280,720,2560,1440,ogpu,end-to-end,1,11,1,0.133119,0.00271,0.104148,3.582306,0.017209,0.00021,0.584445,4.424147,3.49632
1280,720,2560,1440,ogpu,end-to-end,1,12,0,0.122089,0.00241,0.091349,3.593915,0.01797,0.00023,0.604844,4.432807,3.50124
1280,720,2560,1440,ogpu,end-to-end,1,13,1,0.131979,0.00302,0.103939,3.581415,0.01716,0.00021,1.257218,5.094941,3.49792
1280,720,2560,1440,ogpu,end-to-end,1,14,0,0.284897,0.00659,0.167898,3.639055,0.01944,0.00037,1.320317,5.438567,3.51168
1280,720,2560,1440,ogpu,end-to-end,1,15,1,0.278827,0.0033,0.106099,3.750354,0.01683,0.00028,1.246658,5.402348,3.52556
1280,720,2560,1440,ogpu,end-to-end,1,16,0,0.270708,0.00303,0.101609,3.595835,0.021439,0.00033,1.07971,5.072661,3.51752
1280,720,2560,1440,ogpu,end-to-end,1,17,1,0.232708,0.00278,0.100299,3.751504,0.01763,0.00031,1.020979,5.12621,3.5166
1280,720,2560,1440,ogpu,end-to-end,1,18,0,0.222398,0.00289,0.099209,3.737364,0.01663,0.00027,0.991391,5.070152,3.5056
1280,720,2560,1440,ogpu,end-to-end,1,19,1,0.230197,0.00372,0.628764,3.636915,0.01704,0.0003,0.878401,5.395337,3.52068
1280,720,2560,1440,ogpu,end-to-end,1,20,0,0.152729,0.00274,0.110249,3.740014,0.02414,0.00032,0.765342,4.795534,3.50472
1280,720,2560,1440,ogpu,end-to-end,1,21,1,0.127199,0.00239,0.101709,3.580695,0.02125,0.00023,0.743233,4.576706,3.49976
1280,720,2560,1440,ogpu,end-to-end,1,22,0,0.136579,0.00279,0.116718,3.575216,0.020169,0.00031,0.737963,4.589745,3.49996
1280,720,2560,1440,ogpu,end-to-end,1,23,1,0.119019,0.00255,0.103139,3.580056,0.019249,0.00022,0.754913,4.579146,3.50236
1280,720,2560,1440,ogpu,end-to-end,1,24,0,0.143239,0.00291,0.117629,3.580125,0.02085,0.0003,0.716223,4.581276,3.50012
1280,720,2560,1440,ogpu,end-to-end,1,25,1,0.117259,0.00237,0.103249,3.592455,0.02315,0.00028,0.782112,4.620875,3.5088
1280,720,2560,1440,ogpu,end-to-end,1,26,0,0.136499,0.00246,0.102599,3.574635,0.01943,0.00028,0.721173,4.557076,3.49632
1280,720,2560,1440,ogpu,end-to-end,1,27,1,0.137249,0.00264,0.110619,3.579775,0.01888,0.00024,0.729213,4.578616,3.50184
1280,720,2560,1440,ogpu,end-to-end,1,28,0,0.124409,0.00218,0.093149,3.590195,0.01991,0.00027,0.706163,4.536276,3.50424
1280,720,2560,1440,ogpu,end-to-end,1,29,1,0.121489,0.00274,0.112709,3.592485,0.045759,0.00045,0.772943,4.648575,3.50324
1280,720,2560,1440,ogpu,end-to-end,1,30,0,0.137399,0.00265,0.106319,3.585885,0.03214,0.00028,0.733073,4.597746,3.50136
1280,720,2560,1440,ogpu,end-to-end,1,31,1,0.129048,0.00307,0.114879,3.587755,0.03044,0.00028,0.690954,4.556426,3.50096
1280,720,2560,1440,ogpu,end-to-end,1,32,0,0.136558,0.00241,0.099439,3.587956,0.02607,0.0003,0.718603,4.571336,3.50568
1280,720,2560,1440,ogpu,end-to-end,1,33,1,0.124868,0.0026,0.098949,3.579626,0.025359,0.00025,0.739733,4.571385,3.49896
1280,720,2560,1440,ogpu,end-to-end,1,34,0,0.136819,0.00274,0.116999,3.580885,0.02521,0.00025,0.692673,4.555576,3.50052
1280,720,2560,1440,ogpu,end-to-end,1,35,1,0.118979,0.00221,0.093689,3.600785,0.03046,0.00025,0.772193,4.618566,3.50372
1280,720,2560,1440,ogpu,end-to-end,1,36,0,0.145108,0.00319,0.122989,3.583526,0.025799,0.00026,0.796052,4.676924,3.50212
1280,720,2560,1440,ogpu,end-to-end,1,37,1,0.181009,0.00353,0.132898,3.583256,0.01762,0.0003,0.877871,4.796484,3.50496
1280,720,2560,1440,ogpu,end-to-end,1,38,0,0.199968,0.00498,0.132339,3.579005,0.01789,0.00025,0.885171,4.819603,3.49872
1280,720,2560,1440,ogpu,end-to-end,1,39,1,0.195588,0.0026,0.096919,3.642985,0.01654,0.0003,0.777693,4.732625,3.50964
1280,720,2560,1440,native,end-to-end,1,10,0,0.133659,0.099869,0.02786,3.586925,0.01919,4e-05,0.689413,4.556956,3.49856
1280,720,2560,1440,native,end-to-end,1,11,1,0.129859,0.079039,0.01923,3.576146,0.016939,3e-05,0.680144,4.501387,3.49656
1280,720,2560,1440,native,end-to-end,1,12,0,0.140268,0.07248,0.018559,3.597266,0.023239,6e-05,0.738183,4.590055,3.49744
1280,720,2560,1440,native,end-to-end,1,13,1,0.128659,0.076059,0.01807,3.577766,0.01628,4e-05,0.704053,4.520927,3.49796
1280,720,2560,1440,native,end-to-end,1,14,0,0.173368,0.097189,0.0229,3.581695,0.02144,5e-05,0.708393,4.605035,3.49992
1280,720,2560,1440,native,end-to-end,1,15,1,0.163149,0.111998,0.02189,3.583516,0.02364,4e-05,0.758012,4.662245,3.49916
1280,720,2560,1440,native,end-to-end,1,16,0,0.134119,0.096399,0.02441,3.577465,0.01944,4e-05,0.703883,4.555756,3.49836
1280,720,2560,1440,native,end-to-end,1,17,1,0.112439,0.100289,0.01921,3.579925,0.01895,4e-05,0.695163,4.526016,3.49712
1280,720,2560,1440,native,end-to-end,1,18,0,0.131789,0.095149,0.01855,3.576935,0.01872,4e-05,0.665814,4.506997,3.49828
1280,720,2560,1440,native,end-to-end,1,19,1,0.110879,0.082539,0.01775,3.588825,0.03752,5e-05,0.684173,4.521736,3.49768
1280,720,2560,1440,native,end-to-end,1,20,0,0.132159,0.084989,0.02243,3.590685,0.02396,4e-05,0.677143,4.531406,3.50756
1280,720,2560,1440,native,end-to-end,1,21,1,0.150939,0.112449,0.029639,3.585156,0.02606,5e-05,0.674393,4.578686,3.49808
1280,720,2560,1440,native,end-to-end,1,22,0,0.134929,0.102849,0.023739,3.582586,0.02587,5e-05,0.704853,4.574876,3.49796
1280,720,2560,1440,native,end-to-end,1,23,1,0.131279,0.092119,0.026199,3.578436,0.02698,3e-05,0.699563,4.554606,3.49776
1280,720,2560,1440,native,end-to-end,1,24,0,0.129048,0.07533,0.020219,3.593936,0.02142,4e-05,0.682333,4.522326,3.50528
1280,720,2560,1440,native,end-to-end,1,25,1,0.130789,0.090749,0.02625,3.586555,0.02581,4e-05,0.679243,4.539436,3.50336
1280,720,2560,1440,native,end-to-end,1,26,0,0.132599,0.076659,0.02291,3.575315,0.02522,3e-05,0.704193,4.536926,3.49984
1280,720,2560,1440,native,end-to-end,1,27,1,0.130469,0.090189,0.02542,3.583255,0.02375,4e-05,0.751183,4.604306,3.4952
1280,720,2560,1440,native,end-to-end,1,28,0,0.134728,0.129479,0.02351,3.591375,0.02643,5e-05,0.684063,4.589635,3.5032
1280,720,2560,1440,native,end-to-end,1,29,1,0.134629,0.076559,0.0207,3.588896,0.025619,5e-05,0.678364,4.524817,3.49956
1280,720,2560,1440,native,end-to-end,1,30,0,0.151178,0.090999,0.02615,3.594345,0.02547,4e-05,0.697383,4.585565,3.50036
1280,720,2560,1440,native,end-to-end,1,31,1,0.124499,0.078449,0.0231,3.580376,0.036669,5e-05,0.663104,4.506247,3.50216
1280,720,2560,1440,native,end-to-end,1,32,0,0.137439,0.089039,0.027029,3.580556,0.02418,4e-05,0.669723,4.528006,3.49888
1280,720,2560,1440,native,end-to-end,1,33,1,0.121479,0.071649,0.02174,3.597655,0.0242,4e-05,0.697083,4.533846,3.49968
1280,720,2560,1440,native,end-to-end,1,34,0,0.135669,0.089249,0.02636,3.593945,0.04024,6e-05,0.912591,4.798114,3.49756
1280,720,2560,1440,native,end-to-end,1,35,1,0.159768,0.099709,0.02279,3.615485,0.03348,5e-05,0.733573,4.664855,3.501
1280,720,2560,1440,native,end-to-end,1,36,0,0.145228,0.079839,0.02474,3.588896,0.025899,5e-05,0.717483,4.582135,3.50412
1280,720,2560,1440,native,end-to-end,1,37,1,0.138249,0.090549,0.02969,3.589255,0.02597,4e-05,0.743683,4.617436,3.49976
1280,720,2560,1440,native,end-to-end,1,38,0,0.150438,0.07709,0.023569,3.606996,0.025289,4e-05,0.780083,4.663505,3.49664
1280,720,2560,1440,native,end-to-end,1,39,1,0.148138,0.07531,0.02267,3.613395,0.025669,5e-05,0.756713,4.641945,3.49528
1280,720,2560,1440,native,resident,1,10,0,3e-05,0.06523,0.019489,0.873982,0.01368,4e-05,2e-05,0.972471,0.76756
1280,720,2560,1440,native,resident,1,11,1,3e-05,0.060629,0.01644,0.839772,0.016,4e-05,3e-05,0.932941,0.76216
1280,720,2560,1440,native,resident,1,12,0,3e-05,0.064829,0.01929,0.858512,0.016409,3e-05,3e-05,0.95913,0.7524
1280,720,2560,1440,native,resident,1,13,1,3e-05,0.05969,0.01657,0.816512,0.01374,3e-05,3e-05,0.906602,0.74704
1280,720,2560,1440,native,resident,1,14,0,3e-05,0.055979,0.0168,0.860902,0.016459,4e-05,3e-05,0.95024,0.74436
1280,720,2560,1440,native,resident,1,15,1,3e-05,0.07012,0.01838,0.836232,0.019949,5e-05,3e-05,0.944791,0.74288
1280,720,2560,1440,native,resident,1,16,0,3e-05,0.08314,0.024239,0.822492,0.01763,4e-05,3e-05,0.947601,0.7418
1280,720,2560,1440,native,resident,1,17,1,3e-05,0.073819,0.02036,0.811453,0.015219,4e-05,2e-05,0.920941,0.74344
1280,720,2560,1440,native,resident,1,18,0,3e-05,0.05823,0.01725,0.850441,0.01484,4e-05,2e-05,0.940851,0.74372
1280,720,2560,1440,native,resident,1,19,1,2e-05,0.05887,0.016359,0.822933,0.01467,4e-05,2e-05,0.912912,0.7424
1280,720,2560,1440,native,resident,1,20,0,3e-05,0.060259,0.01711,0.843242,0.014109,4e-05,2e-05,0.93481,0.74192
1280,720,2560,1440,native,resident,1,21,1,2e-05,0.06536,0.01607,0.817981,0.01611,4e-05,3e-05,0.915611,0.74208
1280,720,2560,1440,native,resident,1,22,0,3e-05,0.06674,0.019779,0.829753,0.01402,3e-05,3e-05,0.930382,0.74272
1280,720,2560,1440,native,resident,1,23,1,3e-05,0.143308,0.03015,0.814002,0.01945,4e-05,2e-05,1.007,0.74332
1280,720,2560,1440,native,resident,1,24,0,3e-05,0.067499,0.01721,0.817112,0.01349,3e-05,3e-05,0.915401,0.74176
1280,720,2560,1440,native,resident,1,25,1,2e-05,0.058209,0.01554,0.810322,0.01539,4e-05,3e-05,0.899551,0.74108
1280,720,2560,1440,native,resident,1,26,0,3e-05,0.06596,0.018749,0.825812,0.01348,4e-05,2e-05,0.924091,0.74208
1280,720,2560,1440,native,resident,1,27,1,3e-05,0.05734,0.01496,0.804552,0.01351,3e-05,2e-05,0.890442,0.74124
1280,720,2560,1440,native,resident,1,28,0,3e-05,0.102849,0.02243,0.816012,0.01771,5e-05,3e-05,0.959111,0.74012
1280,720,2560,1440,native,resident,1,29,1,3e-05,0.07079,0.02057,0.808562,0.01377,3e-05,2e-05,0.913772,0.741
1280,720,2560,1440,native,resident,1,30,0,3e-05,0.059169,0.01576,0.808522,0.01385,3e-05,3e-05,0.897391,0.742
1280,720,2560,1440,native,resident,1,31,1,3e-05,0.058879,0.01571,0.808322,0.01362,4e-05,3e-05,0.896631,0.74404
1280,720,2560,1440,native,resident,1,32,0,2e-05,0.05719,0.015369,0.805033,0.01857,3e-05,3e-05,0.896242,0.74228
1280,720,2560,1440,native,resident,1,33,1,3e-05,0.056029,0.0163,0.844552,0.015209,4e-05,3e-05,0.93219,0.7426
1280,720,2560,1440,native,resident,1,34,0,3e-05,0.07094,0.01818,0.809582,0.01377,4e-05,3e-05,0.912572,0.74212
1280,720,2560,1440,native,resident,1,35,1,2e-05,0.059779,0.01633,0.845552,0.01606,4e-05,4e-05,0.937821,0.74444
1280,720,2560,1440,native,resident,1,36,0,3e-05,0.082849,0.02114,0.808842,0.01388,4e-05,3e-05,0.926811,0.74128
1280,720,2560,1440,native,resident,1,37,1,3e-05,0.059229,0.01531,0.804782,0.01356,3e-05,3e-05,0.892971,0.74
1280,720,2560,1440,native,resident,1,38,0,2e-05,0.05746,0.016299,0.804973,0.015059,4e-05,3e-05,0.893881,0.7418
1280,720,2560,1440,native,resident,1,39,1,3e-05,0.06783,0.01791,0.812822,0.0155,4e-05,3e-05,0.914162,0.7434
1280,720,2560,1440,ogpu,resident,1,10,0,4e-05,0.00184,0.087999,0.845302,0.01327,0.00021,3e-05,0.948691,0.7712
1280,720,2560,1440,ogpu,resident,1,11,1,3e-05,0.0016,0.643793,0.851282,0.01459,0.00018,3e-05,1.511505,0.757
1280,720,2560,1440,ogpu,resident,1,12,0,3e-05,0.00159,0.074639,0.875382,0.01688,0.00022,4e-05,0.968781,0.75648
1280,720,2560,1440,ogpu,resident,1,13,1,4e-05,0.00188,0.088219,0.820032,0.01407,0.00017,4e-05,0.924451,0.75192
1280,720,2560,1440,ogpu,resident,1,14,0,3e-05,0.00148,0.081609,0.853232,0.016719,0.00019,4e-05,0.9533,0.74268
1280,720,2560,1440,ogpu,resident,1,15,1,3e-05,0.00186,0.09659,0.813242,0.014089,0.00018,3e-05,0.926021,0.74212
1280,720,2560,1440,ogpu,resident,1,16,0,3e-05,0.00151,0.07435,0.861841,0.01696,0.00021,4e-05,0.954941,0.7456
1280,720,2560,1440,ogpu,resident,1,17,1,3e-05,0.00189,0.088269,0.816932,0.01438,0.00017,3e-05,0.921701,0.74708
1280,720,2560,1440,ogpu,resident,1,18,0,3e-05,0.00159,0.07383,0.855821,0.01728,0.00022,3e-05,0.948801,0.74084
1280,720,2560,1440,ogpu,resident,1,19,1,3e-05,0.00185,0.086959,0.810543,0.013939,0.00016,3e-05,0.913511,0.74172
1280,720,2560,1440,ogpu,resident,1,20,0,3e-05,0.00156,0.07473,0.857901,0.01769,0.00022,3e-05,0.952161,0.74228
1280,720,2560,1440,ogpu,resident,1,21,1,3e-05,0.00189,0.088869,0.818972,0.01645,0.00021,4e-05,0.926461,0.74308
1280,720,2560,1440,ogpu,resident,1,22,0,3e-05,0.00176,0.083219,0.812182,0.01387,0.0002,3e-05,0.911291,0.74204
1280,720,2560,1440,ogpu,resident,1,23,1,3e-05,0.00155,0.07533,0.846341,0.01477,0.00017,2e-05,0.938211,0.7416
1280,720,2560,1440,ogpu,resident,1,24,0,3e-05,0.00151,0.074329,0.832373,0.016759,0.00022,4e-05,0.925261,0.74136
1280,720,2560,1440,ogpu,resident,1,25,1,4e-05,0.00217,0.08566,0.824911,0.0148,0.0002,3e-05,0.927811,0.74204
1280,720,2560,1440,ogpu,resident,1,26,0,3e-05,0.00163,0.08044,0.810192,0.01441,0.00019,3e-05,0.906922,0.74112
1280,720,2560,1440,ogpu,resident,1,27,1,3e-05,0.00164,0.076459,0.816252,0.512975,0.00024,3e-05,1.407626,0.74316
1280,720,2560,1440,ogpu,resident,1,28,0,4e-05,0.00199,0.085039,0.812052,0.01439,0.00019,3e-05,0.913731,0.74092
